Place ID,الاسم بالعربي,الاسم بالإنجليزي,التصنيف,Latitude,Longitude,مستوى السعر,Tags,Description,التقييم,عدد التقييمات,العنوان,رابط خرائط جوجل,رقم الهاتف,الموقع الإلكتروني,الأحد,الاثنين,الثلاثاء,الأربعاء,الخميس,الجمعة,السبت
ChIJj_W0dJlfGxURO24glXo0kI8,المتحف الوطني الأردني للفنون الجميلة,Jordan National Gallery of Fine Arts,متاحف,31.9579734,35.9152431,2,ثقافي، تاريخي، صور، سياحة تعليمية,المتحف الوطني الأردني للفنون الجميلة هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في عمّان.,4.4,1328,عمّان,https://maps.google.com/?cid=10344826045162614331,(06) 463 0128,http://www.nationalgallery.org/,9:00 ص – 5:00 م,9:00 ص – 5:00 م,9:00 ص – 5:00 م,9:00 ص – 5:00 م,9:00 ص – 5:00 م,مغلق,9:00 ص – 5:00 م
ChIJhbB6NwBfGxURUbrRIZiFzMw,جاليري التراث الأردني,Jordan Heritage Gallery,متاحف,31.9559176,35.9250721,2,ثقافي، تاريخي، صور، سياحة تعليمية,Jordan Heritage Gallery هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في ش. الفرزدق 11، عمّان.,4.8,26,ش. الفرزدق 11، عمّان,https://maps.google.com/?cid=14757316967435188817,07 7773 3033,,1:00–10:00 م,1:00–10:00 م,1:00–10:00 م,1:00–10:00 م,1:00–10:00 م,1:00–10:00 م,1:00–10:00 م
ChIJwQ5NQFJfGxURPK_K36b4XdA,متحف الدبابات الملكي,The Royal Tank Museum,متاحف,31.9087992,35.9244497,2,ثقافي، تاريخي، صور، سياحة تعليمية,متحف الدبابات الملكي هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في المقابلين، عمّان.,4.7,4223,المقابلين، عمّان,https://maps.google.com/?cid=15014430128325963580,(06) 438 1881,https://rtm.jo/,10:00 ص – 6:00 م,10:00 ص – 6:00 م,مغلق,10:00 ص – 6:00 م,10:00 ص – 6:00 م,10:00 ص – 6:00 م,10:00 ص – 6:00 م
ChIJe9rMTSiiHBURB5kp4NJPzTU,متحف الأطفال,The Children's Museum Jordan,متاحف,31.9842774,35.8264094,2,ثقافي، تاريخي، صور، سياحة تعليمية,متحف الأطفال هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في ش. سعيد خير، عمّان.,4.5,2747,ش. سعيد خير، عمّان,https://maps.google.com/?cid=3876842621358414087,(06) 541 1479,http://www.cmj.jo/,10:00 ص – 7:00 م,10:00 ص – 7:00 م,مغلق,10:00 ص – 7:00 م,10:00 ص – 7:00 م,10:00 ص – 7:00 م,10:00 ص – 7:00 م
ChIJdYW_sJBfGxURdVyxY1UkgAo,دارة الفنون - مؤسسة خالد شومان,Darat al Funun-The Khalid Shoman Foundation,متاحف,31.9539066,35.930619,2,ثقافي، تاريخي، صور، سياحة تعليمية,دارة الفنون - مؤسسة خالد شومان هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في شارع نديم الملاح 13، عمّان.,4.6,790,شارع نديم الملاح 13، عمّان,https://maps.google.com/?cid=756644686561631349,(06) 464 3251,http://www.daratalfunun.org/,10:00 ص – 7:00 م,10:00 ص – 7:00 م,10:00 ص – 7:00 م,10:00 ص – 7:00 م,10:00 ص – 7:00 م,مغلق,10:00 ص – 7:00 م
ChIJr4F5XbhfGxURX04GvNrnBog,مرشد محلي,Jordan Folklore Museum,متاحف,31.9516801,35.9388605,2,ثقافي، تاريخي، صور، سياحة تعليمية,مرشد محلي هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في ش. الهاشمي 91، عمّان.,4.2,213,ش. الهاشمي 91، عمّان,https://maps.google.com/?cid=9801776565661879903,,https://www.tripadvisor.co.za/LocationPhotoDirectLink-g293986-d11947606-i275240940-Jordan_Folklore_Museum-Amman_Amman_Governorate.html,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م
ChIJ73PoAr1fGxURoFZBsC0xei4,المتحف الشعبي للحلي والأزياء,Jordanian Museum Of Popular Traditions,متاحف,31.951878,35.9395922,2,ثقافي، تاريخي، صور، سياحة تعليمية,المتحف الشعبي للحلي والأزياء هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في XW2Q+QR4، عمّان.,4.2,168,XW2Q+QR4، عمّان,https://maps.google.com/?cid=3349043345203746464,(06) 462 9317,http://jordanmuseum.jo/,9:00 ص – 6:00 م,9:00 ص – 6:00 م,مغلق,9:00 ص – 6:00 م,9:00 ص – 6:00 م,3:00–7:00 م,9:00 ص – 6:00 م
ChIJZf04AuxfGxURAJQfT4R8qzw,جاليري عمان بانوراما للوحات والتحف,Amman Panorama Art Gallery,متاحف,31.9535053,35.9389005,2,ثقافي، تاريخي، صور، سياحة تعليمية,جاليري عمان بانوراما للوحات والتحف هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في Stairs #3، ش. الهاشمي، عمّان.,4.9,697,Stairs #3، ش. الهاشمي، عمّان,https://maps.google.com/?cid=4371724770998195200,07 9097 3280,https://www.ammanpanoramaartgallery.com/,9:30 ص – 7:00 م,9:30 ص – 7:00 م,9:30 ص – 7:00 م,9:30 ص – 7:00 م,9:30 ص – 7:00 م,10:00 ص – 7:00 م,9:30 ص – 7:00 م
ChIJl9AC-YNfGxURq6pl2YPWcS8,متحف الحياة البرلمانية,Parliamentary Life Museum,متاحف,31.9508282,35.921046,2,ثقافي، تاريخي، صور، سياحة تعليمية,متحف الحياة البرلمانية هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في ش. الكلية العلمية الإسلامية 12، عمّان.,4.7,95,ش. الكلية العلمية الإسلامية 12، عمّان,https://maps.google.com/?cid=3418749453927295659,(06) 464 1038,,10:00 ص – 2:30 م,10:00 ص – 2:30 م,10:00 ص – 2:30 م,10:00 ص – 2:30 م,10:00 ص – 2:30 م,مغلق,مغلق
ChIJuxifuSiiHBURcz23ardMOXU,متحف النبي محمد,Prophet Muhammad Museum,متاحف,31.986703,35.8233784,2,ثقافي، تاريخي، صور، سياحة تعليمية,متحف النبي محمد هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في XRPF+M9J، عمّان.,4.8,79,XRPF+M9J، عمّان,https://maps.google.com/?cid=8446866926763195763,,https://www.almadenahnews.com/article/150410-%D8%A7%D9%84%D9%85%D9%84%D9%83-%D9%8A%D9%81%D8%AA%D8%AA%D8%AD-%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D8%B1%D8%B3%D9%88%D9%84-%D8%B5%D9%84%D9%89-%D8%A7%D9%84%D9%84%D9%87-%D8%B9%D9%84%D9%8A%D9%87-%D9%88%D8%B3%D9%84%D9%85-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86-%D8%B5%D9%88%D8%B1,9:00 ص – 2:00 م,9:00 ص – 2:00 م,9:00 ص – 2:00 م,9:00 ص – 2:00 م,9:00 ص – 2:00 م,مغلق,مغلق
ChIJV7e5TYVfGxUR9lS6QLz68M8,دار الأندى للفنون,Dar Al-Anda Art Gallery,متاحف,31.9534337,35.9282566,2,ثقافي، تاريخي، صور، سياحة تعليمية,Dar Al-Anda Art Gallery هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في ش. ضرار بن الأزور 3، عمّان.,4.4,218,ش. ضرار بن الأزور 3، عمّان,https://maps.google.com/?cid=14983751646708389110,(06) 462 9596,https://www.daralanda.com/,11:00 ص – 4:00 م,11:00 ص – 4:00 م,11:00 ص – 4:00 م,11:00 ص – 4:00 م,مغلق,مغلق,11:00 ص – 4:00 م
ChIJ9-sjcwOgHBURDerRVl5YmZs,متحف صرح الشهيد,Martyrs' Memorial Museum,متاحف,31.9865948,35.9065501,2,ثقافي، تاريخي، صور، سياحة تعليمية,متحف صرح الشهيد هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في XWP4+JJM، شارع صرح الشهيد، عمّان.,4.6,538,XWP4+JJM، شارع صرح الشهيد، عمّان,https://maps.google.com/?cid=11212089909522328077,(06) 520 5310,https://www.facebook.com/MartyrsMemorialJO,9:00 ص – 5:00 م,9:00 ص – 5:00 م,مغلق,9:00 ص – 5:00 م,9:00 ص – 5:00 م,1:00–5:00 م,9:00 ص – 5:00 م
ChIJIQrHOXGgHBURCbGTMJD4ssU,المدرج الروماني,Roman Theater,"اماكن أثرية, متاحف",31.9517565,35.9392674,1,ثقافي، تاريخي، صور، سياحة تعليمية,"المدرج الروماني هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية, متاحف) يقع في ش. طه الهاشمي، عمّان.",4.5,22539,ش. طه الهاشمي، عمّان,https://maps.google.com/?cid=14245721869500264713,,http://roman-amphitheater.blogspot.com/,,,,,,,
ChIJf-vMAohfGxURBnS-cU7_DoQ,حديقة المتحف الوطني الأردني للفنون الجميلة,Jordan National Gallery of Fine Arts Park,متاحف,31.9584504,35.9153198,2,ثقافي، تاريخي، صور، سياحة تعليمية,حديقة المتحف الوطني الأردني للفنون الجميلة هو معلم مميز في عمان ضمن تصنيف (متاحف) يقع في XW58+94P، عمّان.,4.5,453,XW58+94P، عمّان,https://maps.google.com/?cid=9515823775061275654,,,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م,8:00 ص – 10:00 م
ChIJC-FswPtfGxUR9T2HpRZ_660,سوق الندى - وسط البلد,Al Nada Souq - Downtown,اسواق شعبية,31.9474964,35.9340075,2,عام، عائلي,سوق الندى - وسط البلد هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في ش. قريش 61، عمّان.,4.2,5161,ش. قريش 61، عمّان,https://maps.google.com/?cid=12532250123331649013,,,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص
ChIJW_1ONw1fGxURaLFt-y8qacY,سوق الوحدات الشعبي,AlWehdat Traditional Market,اسواق شعبية,31.9324748,35.9375926,2,عام، عائلي,سوق الوحدات الشعبي هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في WWJQ+X2P، عمّان.,3.9,12700,WWJQ+X2P، عمّان,https://maps.google.com/?cid=14297004877634449768,07 8945 3451,,6:00 ص – 9:47 م,6:00 ص – 9:47 م,6:00 ص – 9:47 م,6:00 ص – 9:47 م,6:00 ص – 9:47 م,6:00 ص – 9:47 م,6:00 ص – 9:47 م
ChIJS2Inx5tfGxURxSgul0tLMf0,سوق جارا,Souk Jara,اسواق شعبية,31.949765,35.9303983,2,عام، عائلي,سوق جارا هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في WWXJ+W52، ش. الرينبو، عمّان.,4.2,1258,WWXJ+W52، ش. الرينبو، عمّان,https://maps.google.com/?cid=18244446353485605061,07 9787 8248,,مغلق,مغلق,مغلق,مغلق,مغلق,10:00 ص – 10:00 م,مغلق
ChIJd45-_X9fGxUR0OZZadDZwDY,سوق الجمعة راس العين,Friday Market,اسواق شعبية,31.9473622,35.9152737,2,عام، عائلي,سوق الجمعة راس العين هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في WWW8+W4R، عمّان.,3.8,6135,WWW8+W4R، عمّان,https://maps.google.com/?cid=3945392762720478928,,,مغلق,مغلق,مغلق,مغلق,9:00 ص – 10:00 م,9:00 ص – 10:00 م,مغلق
ChIJM1jWTJhfGxUR5Z3rSykUUis,بازار البخارية,Albokharyeh Bazar,اسواق شعبية,31.9506645,35.9336547,2,عام، عائلي,Albokharyeh Bazar هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في XW2M+7F6، عمّان.,4.2,499,XW2M+7F6، عمّان,https://maps.google.com/?cid=3121579659321122277,,,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م,8:00 ص – 11:00 م
ChIJydwqmPBfGxURWgEuaObzbD8,سوق الحسين الشعبي,Al-Hussein Popular Market,اسواق شعبية,31.9747775,35.9221826,2,عام، عائلي,سوق الحسين الشعبي هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في XWFC+WV7، عمّان.,3.6,635,XWFC+WV7، عمّان,https://maps.google.com/?cid=4570295892790083930,,https://www.khaberni.com/news/%D8%A7%D9%84%D9%85%D9%84%D9%83-%D8%B2%D8%A7%D8%B1-%D8%B3%D9%88%D9%82-%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8%D9%8A-%D8%B5%D9%88-79896-79896,8:30 ص – 8:00 م,8:30 ص – 8:00 م,8:30 ص – 8:00 م,8:30 ص – 8:00 م,8:30 ص – 8:00 م,8:30 ص – 8:00 م,8:30 ص – 8:00 م
ChIJJxxHAnlfGxUR45077uxjzKA,سوق البلد,Souq Al-Balad (Downtown Market),اسواق شعبية,31.9466933,35.9323613,2,عام، عائلي,سوق البلد هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في ش. الملك طلال 104، عمّان.,4.4,1945,ش. الملك طلال 104، عمّان,https://maps.google.com/?cid=11586745810577759715,,https://web.facebook.com/profile.php?id=61576696912452,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJnfa4SJhfGxURL3BSNH3LBT0,سوق السكر,Sugar Market,اسواق شعبية,31.949898,35.935242,2,عام، عائلي,سوق السكر هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في شارع الصخره المشرفه، عمّان.,4.3,469,شارع الصخره المشرفه، عمّان,https://maps.google.com/?cid=4397144349806325807,,,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,8:00 ص – 12:00 ص,نعمل على مدار 24 ساعة
ChIJHT3APoGhHBURvWW-dDECJj8,سوق السلطان المركزي,Sultan Market,اسواق شعبية,31.9993559,35.8678226,2,عام، عائلي,سوق السلطان المركزي هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في عمّان.,4.1,6168,عمّان,https://maps.google.com/?cid=4550326884939752893,07 9000 0000,,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,12:00 ص – 10:00 م,9:00 ص – 10:00 م
ChIJDZeyB5pfGxURYLYcHvkUwRg,سوق مانجو,Souq Mango,اسواق شعبية,31.951418,35.9333359,2,عام، عائلي,Souq Mango هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في XW2M+H88، عمّان.,4.3,142,XW2M+H88، عمّان,https://maps.google.com/?cid=1783729987600037472,,https://dellooni.com/ar-jo/u/4774/%D8%B3%D9%88%D9%82-%D9%85%D8%A7%D9%86%D8%AC%D9%88-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1,10:00 ص – 9:00 م,10:00 ص – 8:00 م,10:00 ص – 8:00 م,10:00 ص – 9:00 م,10:00 ص – 8:00 م,10:00 ص – 8:00 م,10:00 ص – 8:00 م
ChIJ8aSJjzKhHBURAlgL8SGubo8,سوق عنبر souq amber,Souq Amber Jo,اسواق شعبية,31.9720702,35.9083753,2,عام، عائلي,سوق عنبر souq amber هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في ش. الملكة نور، عمّان.,3.9,67,ش. الملكة نور، عمّان,https://maps.google.com/?cid=10335389655663073282,07 9100 1717,http://alrai.com/article/10505560/%D9%85%D8%AD%D9%84%D9%8A%D8%A7%D8%AA/%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%B3%D9%88%D9%82-%D8%B9%D9%86%D8%A8%D8%B1,9:00 ص – 10:00 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م,8:00 ص – 9:30 م,8:00 ص – 9:30 م,9:00 ص – 10:00 م,9:00 ص – 10:00 م
ChIJ8ZEOrzRfGxURVariab0tSVo,سوق الذهب,Gold Souq,اسواق شعبية,31.951622,35.934082,2,عام، عائلي,سوق الذهب هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في XW2M+JJW، عمّان.,4.4,830,XW2M+JJW، عمّان,https://maps.google.com/?cid=6505781428261923413,,,9:00 ص – 9:00 م,9:00 ص – 8:00 م,9:00 ص – 8:00 م,9:00 ص – 8:00 م,9:00 ص – 9:00 م,"9:00 ص – 12:30 م, 2:00–8:00 م",9:00 ص – 8:00 م
ChIJ8RgaFjxfGxURSMgcAd_ZT58,سوق السكر,Souq Al-Sukar,اسواق شعبية,31.949898,35.935242,2,عام، عائلي,"Souq Al-Sukar هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في WWXP+X35, Unnamed Road, عمّان.",4.5,222,"WWXP+X35, Unnamed Road, عمّان",https://maps.google.com/?cid=11479633527010281544,,,8:00 ص – 5:00 م,8:00 ص – 5:00 م,8:00 ص – 5:00 م,8:00 ص – 5:00 م,8:00 ص – 5:00 م,مغلق,8:00 ص – 5:00 م
ChIJwXnuJv1dGxUR7HqMKM-XR0U,سوق و بازار الاثنين الشعبي,Monday Popular Souq and Bazaar,اسواق شعبية,31.8863852,36.0264947,2,عام، عائلي,سوق و بازار الاثنين الشعبي هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في أحد، عمّان.,3.8,246,أحد، عمّان,https://maps.google.com/?cid=4992125627957803756,,,مغلق,9:00 ص – 5:00 م,مغلق,مغلق,مغلق,مغلق,مغلق
ChIJpQNT5GOfHBUR5MHM2h5e2Fs,سوق الذهب /صويلح,Gold Market Area,اسواق شعبية,32.0227547,35.8414039,2,عام، عائلي,سوق الذهب /صويلح هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في الكمالية،، 2RFR+4H2، عمّان.,4.1,1351,الكمالية،، 2RFR+4H2، عمّان,https://maps.google.com/?cid=6618143139033825764,07 9206 4188,,8:00 ص – 9:00 م,8:00 ص – 9:00 م,8:00 ص – 9:00 م,8:00 ص – 9:00 م,8:00 ص – 9:00 م,مغلق,8:00 ص – 9:00 م
ChIJu8DmKPVfGxURSF7jwwqiZ9g,الفئات جبل الحسين,(Hussein markets) Firas roundabout,اسواق شعبية,31.9679921,35.9178638,2,عام، عائلي,"الفئات جبل الحسين هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في XW99+54X, Amman.",4.1,7461,"XW99+54X, Amman",https://maps.google.com/?cid=15593610401913462344,(06) 465 8288,,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م,10:00 ص – 10:00 م
ChIJ36r0_MuhHBURM28k1yEqRXo,بازار نعماني,Noumani Bazaar,اسواق شعبية,31.9880874,35.8665492,2,عام، عائلي,"Noumani Bazaar هو معلم مميز في عمان ضمن تصنيف (اسواق شعبية) يقع في Noumani Bazzar, Al Madinah Al Munawarah St 191، عمّان.",4.6,52,"Noumani Bazzar, Al Madinah Al Munawarah St 191، عمّان",https://maps.google.com/?cid=8810494570852020019,(06) 556 1793,,10:00 ص – 9:30 م,10:00 ص – 9:30 م,10:00 ص – 9:30 م,10:00 ص – 9:30 م,10:00 ص – 9:30 م,1:00–9:30 م,10:00 ص – 9:30 م
ChIJeSQIrZdfGxURStKMBmdLMhQ,معبد هرقل الروماني,Roman Temple Of Hercules,"اماكن أثرية, شوارع ومناطق سياحية",31.9538003,35.9348071,1,ثقافي، تاريخي، صور، سياحة تعليمية,"معبد هرقل الروماني هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية, شوارع ومناطق سياحية) يقع في ش. المتحف 132، عمّان.",4.6,2609,ش. المتحف 132، عمّان,https://maps.google.com/?cid=1455308535457698378,07 8508 5912,,8:00 ص – 6:00 م,8:00 ص – 6:00 م,8:00 ص – 6:00 م,8:00 ص – 6:00 م,8:00 ص – 6:00 م,8:00 ص – 6:00 م,8:00 ص – 6:00 م
ChIJI8ybU5ZfGxURbX5jjs8b1oM,قلعة عمان,Amman Citadel,"اماكن أثرية, شوارع ومناطق سياحية",31.9543163,35.9365046,1,ثقافي، تاريخي، صور، سياحة تعليمية,"قلعة عمان هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية, شوارع ومناطق سياحية) يقع في ش. الملك علي بن الحسين 146، عمّان.",4.5,22855,ش. الملك علي بن الحسين 146، عمّان,https://maps.google.com/?cid=9499811042245705325,(06) 463 8795,,10:00 ص – 6:35 م,10:00 ص – 6:35 م,10:00 ص – 6:35 م,10:00 ص – 8:35 م,10:00 ص – 8:35 م,10:00 ص – 8:35 م,10:00 ص – 8:35 م
ChIJIc7mFphfGxURUdNMwQlzNNI,موقع نيمفايوم الأثري,Roman Nymphaeum,اماكن أثرية,31.9502556,35.9360989,1,ثقافي، تاريخي، صور، سياحة تعليمية,موقع نيمفايوم الأثري هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في XW2P+4C5، ش. الهاشمي، عمّان.,4.3,2024,XW2P+4C5، ش. الهاشمي، عمّان,https://maps.google.com/?cid=15146857932488758097,,,8:00 ص – 3:00 م,8:00 ص – 3:00 م,8:00 ص – 3:00 م,8:00 ص – 3:00 م,8:00 ص – 3:00 م,مغلق,8:00 ص – 3:00 م
ChIJKyjNsG-nHBURfi4mad_CBn0,تل العميري,Tell Al ‘Umayrī,اماكن أثرية,31.8685803,35.8886128,1,ثقافي، تاريخي، صور، سياحة تعليمية,Tell Al ‘Umayrī هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في طريق المطار 472، عمّان.,4.4,20,طريق المطار 472، عمّان,https://maps.google.com/?cid=9009102369398861438,,,,,,,,,
ChIJnVnVXSWlHBURu4sLpTW--vM,قصر عراق الأمير,Iraq AlAmir Palace,اماكن أثرية,31.9128725,35.7519492,1,ثقافي، تاريخي، صور، سياحة تعليمية,قصر عراق الأمير هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في WQ72+4QW، عمّان.,4.4,1153,WQ72+4QW، عمّان,https://maps.google.com/?cid=17580573233005693883,(06) 460 3360,,8:30 ص – 4:30 م,8:30 ص – 4:30 م,8:30 ص – 4:30 م,8:30 ص – 4:30 م,8:30 ص – 4:30 م,10:30 ص – 4:00 م,8:30 ص – 4:30 م
ChIJvTMSBr1fGxURHJ5dwfDYGX8,الساحة الهاشمية,The Hashemite Plaza,"اماكن أثرية, شوارع ومناطق سياحية",31.9522067,35.9391666,1,ثقافي، تاريخي، صور، سياحة تعليمية,"الساحة الهاشمية هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية, شوارع ومناطق سياحية) يقع في ش. الهاشمي 97، عمّان.",4.3,29279,ش. الهاشمي 97، عمّان,https://maps.google.com/?cid=9158589845782502940,,https://universes.art/en/art-destinations/jordan/amman/tours/02/hashemite-plaza,7:00 ص – 10:00 م,7:00 ص – 10:00 م,7:00 ص – 10:00 م,7:00 ص – 10:00 م,7:00 ص – 10:00 م,7:00 ص – 10:00 م,7:00 ص – 10:00 م
ChIJp0eYDu2gHBURw753-_vqg0I,معصرة الزيت البيزنطية,Byzantine Oil Press,اماكن أثرية,31.9443368,35.891122,1,ثقافي، تاريخي، صور، سياحة تعليمية,Byzantine Oil Press هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في WVVR+PCQ، عمّان.,4.1,93,WVVR+PCQ، عمّان,https://maps.google.com/?cid=4792932796428959427,,,,,,,,,
ChIJsSX-YHRWGxURkkSZJOBC76Y,قصر القسطل,Qasr AlQastal,اماكن أثرية,31.7458181,35.9399023,1,ثقافي، تاريخي، صور، سياحة تعليمية,قصر القسطل هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في PWWQ+8XC، عمّان.,4.4,88,PWWQ+8XC، عمّان,https://maps.google.com/?cid=12028906660184016018,,,,,,,,,
ChIJEVUAjZZfGxURmxHDFCXWYQk,القصر الأموي,Umayyad Palace,"اماكن أثرية, شوارع ومناطق سياحية",31.9554471,35.9341529,1,ثقافي، تاريخي، صور، سياحة تعليمية,"القصر الأموي هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية, شوارع ومناطق سياحية) يقع في XW4M+5MC، عمّان.",4.6,566,XW4M+5MC، عمّان,https://maps.google.com/?cid=676056873832747419,(06) 460 3360,,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م,8:00 ص – 7:00 م
ChIJN3wFqmZYGxURlTPZYqPzyR4,تل جاوا,Tall Jawa,اماكن أثرية,31.8582695,35.9315824,1,ثقافي، تاريخي، صور، سياحة تعليمية,تل جاوا هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في VW5J+8J4، ش. فضيل الطلافيح، عمّان.,4.0,100,VW5J+8J4، ش. فضيل الطلافيح، عمّان,https://maps.google.com/?cid=2218572174520300437,,https://en.wikipedia.org/wiki/Tall_Jawa,,,,,,,
ChIJvR-Oy0lRGxURqA4IrsfkAoE,قصر المشتى,Qasr AlMushatta,اماكن أثرية,31.7383448,36.0104129,1,ثقافي، تاريخي، صور، سياحة تعليمية,قصر المشتى هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في P2Q6+85M، عمّان.,4.1,546,P2Q6+85M، عمّان,https://maps.google.com/?cid=9296244127115513512,07 7220 0323,,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م,9:00 ص – 6:00 م
ChIJf66x-oVYGxURhFnv_UuvnuQ,المعبد الروماني,Roman Temple,اماكن أثرية,31.8710038,35.9254518,1,ثقافي، تاريخي، صور، سياحة تعليمية,Roman Temple هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في VWCG+C54، عمّان.,4.4,28,VWCG+C54، عمّان,https://maps.google.com/?cid=16473797227885582724,07 9945 2741,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJEcCPRZZfGxURVTz5E7F1y8k,الكنيسة البيزنطية,Byzantine Church,اماكن أثرية,31.9545237,35.935139,1,ثقافي، تاريخي، صور، سياحة تعليمية,الكنيسة البيزنطية هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية) يقع في XW3P+R32، عمّان.,4.4,86,XW3P+R32، عمّان,https://maps.google.com/?cid=14540845225300540501,,https://www.alamy.com/byzantine-church-amman-citadel-amman-jordan-image337653771.html,,,,,,,
ChIJsaGlg39fGxURHFDVw9i7byA,يد هرقل,Hand of Hercules,"اماكن أثرية, شوارع ومناطق سياحية",31.9538529,35.934384,1,ثقافي، تاريخي، صور، سياحة تعليمية,"Hand of Hercules هو معلم مميز في عمان ضمن تصنيف (اماكن أثرية, شوارع ومناطق سياحية) يقع في ش. المتحف 132، عمّان.",4.5,90,ش. المتحف 132، عمّان,https://maps.google.com/?cid=2337293271301443612,,,,,,,,,
